0.27904,0.69072,0.29576,0.57489,0.13945,0.077803,0.21442,0.14524,0.19647,0.18041,0.13009,0.1346,0.16123,0.12311,0.12794,0.16429,0.10682,0.11138,0.086185,0.12481,0.13235,0.12728,0.058705,0.086577,0.17264,0.13,0.10521,0.07022,0.067196,0.14061,0.15859,0.080688,0.07012,0.060683,0.14382,0.12132,0.089082,0.026364,0.05903,0.17603,0.11879,0.071859,0.030952,0.050744,0.12275,0.072725,0.085314,0.069732,0.15197,0.11854,0.060569,0.01239,0.10782,0.11612,0.10346,0.054387,0.13462,0.080717,0.05907,0.066779,0.16254,0.15371,0.043679,0.059969,0.10579,0.14484,0.095735,0.12917,0.19607,0.084771,0.011768,0.079852,0.32637,0.30989,0.30077,0.34791,-1
0.28228,0.54909,0.44889,0.27914,0.20287,0.12935,0.16592,0.301,0.13211,0.13722,0.15056,0.21059,0.1452,0.18406,0.10435,0.1599,0.12254,0.1533,0.071228,0.093324,0.14301,0.1438,0.097417,0.090233,0.16232,0.094319,0.10806,0.12062,0.051827,0.061587,0.13064,0.096637,0.070608,0.090032,0.13505,0.08237,0.077823,0.099231,0.10409,0.068022,0.067916,0.11555,0.11597,0.062553,0.11418,0.1128,0.066744,0.009119,0.095572,0.043048,0.091087,0.14613,0.12819,0.13293,0.10378,0.046818,0.093938,0.030173,0.037327,0.11866,0.06616,0.10663,0.18456,0.14847,0.14296,0.19911,0.024095,0.14193,0.064672,0.19516,0.34168,0.27307,0.3874,0.4621,0.21745,0.22517,-1
0.18282,0.36815,0.45341,0.18929,0.50441,0.11545,0.46478,0.39049,0.23529,0.22092,0.29416,0.16634,0.2522,0.096815,0.14544,0.21285,0.047564,0.2261,0.053577,0.14633,0.1005,0.082345,0.15979,0.17922,0.097285,0.075822,0.10229,0.072251,0.076135,0.10861,0.096611,0.040237,0.050154,0.073525,0.13836,0.039001,0.013116,0.025404,0.14829,0.057101,0.019075,0.067685,0.094062,0.058168,0.095683,0.12039,0.075382,0.16779,0.071257,0.087536,0.13747,0.1755,0.10677,0.18343,0.12186,0.045218,0.17884,0.18934,0.047787,0.16439,0.184,0.052135,0.20739,0.2084,0.06922,0.25555,0.25927,0.20371,0.303,0.24902,0.31895,0.05797,0.38089,0.22779,0.09228,0.20548,-1
0.31193,0.50215,0.43675,0.20537,0.28805,0.14418,0.29774,0.40021,0.29795,0.078405,0.24259,0.15601,0.29414,0.12493,0.20037,0.06952,0.21247,0.044237,0.15324,0.07742,0.17019,0.01485,0.12342,0.0847,0.14939,0.02765,0.10902,0.05693,0.12168,0.04461,0.09326,0.054563,0.11717,0.10121,0.087247,0.043451,0.084962,0.077385,0.091731,0.039624,0.064378,0.08047,0.10042,0.056111,0.078015,0.084786,0.009697,0.054273,0.069706,0.063313,0.1149,0.10629,0.11345,0.12037,0.065131,0.046203,0.1104,0.052729,0.13377,0.2103,0.13719,0.1944,0.20332,0.041577,0.17584,0.1076,0.1051,0.17107,0.099991,0.29359,0.29838,0.1879,0.42285,0.3889,0.14938,0.26524,-1
0.30883,0.48272,0.44908,0.1868,0.23525,0.16636,0.23712,0.41135,0.30932,0.12539,0.17461,0.21082,0.16362,0.15127,0.13171,0.15698,0.10405,0.099925,0.018625,0.12602,0.11933,0.1171,0.019358,0.1079,0.14005,0.11943,0.038336,0.1021,0.061319,0.099421,0.067917,0.093746,0.05644,0.064153,0.08612,0.10367,0.069574,0.054504,0.12289,0.089961,0.06301,0.054266,0.12312,0.043783,0.12311,0.040168,0.10783,0.12982,0.038845,0.14881,0.15581,0.075581,0.18281,0.072847,0.026919,0.078446,0.057827,0.067749,0.14781,0.20345,0.11912,0.14951,0.22931,0.048627,0.16682,0.12815,0.14016,0.20168,0.06072,0.26993,0.37915,0.22751,0.44072,0.36977,0.22693,0.16909,-1
0.26611,0.4154,0.4553,0.2226,0.43952,0.12979,0.40296,0.38458,0.36665,0.17104,0.26185,0.062998,0.26781,0.010568,0.1933,0.15947,0.12817,0.13443,0.13084,0.18582,0.019518,0.10846,0.029753,0.21757,0.0686,0.02993,0.033294,0.16955,0.087642,0.032094,0.067426,0.13259,0.079211,0.062368,0.065246,0.16212,0.078723,0.040669,0.063515,0.15493,0.095431,0.059487,0.051578,0.0617,0.063115,0.015504,0.051168,0.13895,0.023428,0.047938,0.15382,0.15385,0.057207,0.15834,0.18443,0.031465,0.16361,0.15427,0.049846,0.15163,0.15692,0.072471,0.18217,0.23621,0.15017,0.23729,0.26839,0.21558,0.33957,0.32607,0.22577,0.090576,0.42762,0.20732,0.059359,0.18905,-1
0.29688,0.57458,0.30196,0.34435,0.22541,0.2033,0.34245,0.40548,0.34068,0.12608,0.1959,0.20264,0.17529,0.14558,0.10132,0.16916,0.11153,0.062491,0.072586,0.1483,0.099353,0.09491,0.071042,0.10078,0.10409,0.10105,0.065621,0.11322,0.11746,0.10079,0.048587,0.083395,0.089654,0.10697,0.093612,0.074457,0.063954,0.072339,0.02026,0.060082,0.073468,0.075561,0.042814,0.06959,0.11141,0.11206,0.080579,0.088509,0.101,0.10924,0.075061,0.067165,0.11703,0.05573,0.11908,0.14444,0.10947,0.1098,0.10877,0.10731,0.080845,0.095422,0.19327,0.16298,0.13249,0.21634,0.052163,0.058306,0.055208,0.17943,0.28903,0.29569,0.39254,0.38685,0.35104,0.24407,-1
0.23482,0.44222,0.45669,0.20449,0.43519,0.13303,0.44056,0.36643,0.39218,0.1311,0.29619,0.050195,0.27409,0.065102,0.19398,0.15487,0.13071,0.19284,0.10659,0.1422,0.026756,0.1492,0.060105,0.22499,0.068156,0.087065,0.099327,0.1519,0.080504,0.078518,0.071121,0.13563,0.077377,0.060981,0.05571,0.15222,0.06641,0.06077,0.095588,0.1316,0.082587,0.039305,0.1265,0.0734,0.076429,0.024165,0.045004,0.12666,0.062411,0.038012,0.14111,0.17954,0.060235,0.11526,0.20782,0.09923,0.11812,0.17297,0.081754,0.10048,0.15282,0.008863,0.13024,0.23642,0.089495,0.1922,0.25831,0.27979,0.29849,0.3497,0.24587,0.07851,0.4241,0.2413,0.013589,0.16997,-1
0.28359,0.52789,0.39652,0.20523,0.23158,0.13927,0.24719,0.3983,0.27146,0.12054,0.17778,0.20497,0.15939,0.20253,0.11535,0.13081,0.091553,0.127,0.078375,0.089856,0.097166,0.088078,0.042334,0.12324,0.12543,0.05837,0.049515,0.086205,0.051809,0.023199,0.088216,0.073762,0.029805,0.071785,0.12194,0.031656,0.025406,0.064675,0.085843,0.006582,0.039689,0.052103,0.066455,0.053122,0.12386,0.13303,0.036995,0.037331,0.05598,0.049061,0.12325,0.17533,0.11347,0.14147,0.14444,0.061603,0.10186,0.074801,0.054557,0.17672,0.040595,0.12188,0.27911,0.14681,0.17045,0.23114,0.03461,0.11101,0.052662,0.24206,0.28724,0.34095,0.40854,0.41836,0.26535,0.15988,-1
0.31625,0.50595,0.42816,0.23103,0.31377,0.12337,0.29532,0.35102,0.25297,0.036312,0.25631,0.17506,0.21333,0.18999,0.26489,0.10172,0.12679,0.10288,0.085451,0.060635,0.13319,0.1145,0.057228,0.036374,0.16713,0.12213,0.051708,0.054624,0.13165,0.13404,0.016442,0.079317,0.13987,0.023376,0.009042,0.11485,0.1508,0.005482,0.11574,0.11313,0.14422,0.01141,0.15089,0.064242,0.058954,0.076429,0.1616,0.071779,0.099034,0.17519,0.088437,0.081582,0.18792,0.03649,0.11533,0.17588,0.012223,0.20032,0.19354,0.097902,0.22917,0.20907,0.055134,0.14913,0.12366,0.06398,0.24761,0.20516,0.18546,0.33778,0.28195,0.15169,0.45146,0.36906,0.12261,0.30395,-1
