11,0,1,1,0,1,0,0,0,1,1,0,0,2,1,1,0,-1
16,0,1,1,0,1,0,1,0,1,1,0,0,2,1,0,0,-1
20,0,1,1,0,1,0,0,0,1,1,0,0,2,1,1,0,-1
21,0,1,1,0,1,1,0,0,1,1,0,0,2,1,0,0,-1
23,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,1,-1
32,0,1,1,0,1,1,1,0,1,1,0,0,2,1,0,0,-1
36,0,1,1,0,1,0,1,0,1,1,0,0,2,1,0,0,-1
40,0,1,1,0,0,0,1,0,1,1,0,0,2,1,0,0,-1
42,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,-1
55,0,1,1,0,0,0,0,0,1,1,0,0,2,1,0,1,-1
56,0,1,1,0,1,0,0,0,1,1,0,0,2,1,1,0,-1
57,0,1,1,0,0,1,1,0,1,1,0,0,2,1,0,1,-1
58,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,-1
70,0,1,1,0,0,0,1,0,1,1,0,0,2,1,0,1,-1
77,0,1,1,0,1,1,1,0,1,1,0,0,2,1,0,0,-1
78,0,1,1,0,1,1,1,0,1,1,0,0,2,1,0,0,-1
82,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,-1
86,0,1,1,0,1,1,0,0,1,1,0,0,2,1,0,1,-1
94,0,1,1,0,1,0,1,0,1,1,0,0,2,1,0,1,-1
99,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,-1
2,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
7,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
8,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
12,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
18,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1
33,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
37,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
59,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1
60,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
72,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
85,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
91,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1
