0,100,7,92,5,68,19,45,86,34,100,45,74,23,67,0,-1
0,100,3,72,26,35,85,35,100,71,73,97,65,49,66,0,-1
11,100,0,69,15,43,87,47,100,65,74,67,71,33,66,0,-1
46,100,10,83,34,64,100,77,71,82,49,54,22,27,0,0,-1
77,97,40,100,0,59,9,29,84,33,100,64,77,44,48,0,-1
63,100,40,73,70,63,100,77,79,74,55,48,29,23,0,0,-1
17,100,0,74,6,36,77,37,100,63,73,95,71,47,75,0,-1
34,100,21,76,0,35,43,30,91,29,100,41,74,46,67,0,-1
46,100,21,85,0,60,24,42,68,44,100,49,76,25,58,0,-1
22,100,1,66,0,33,50,32,100,36,82,63,77,30,71,0,-1
0,87,37,100,19,70,5,42,88,49,100,58,84,28,88,0,-1
42,100,9,79,0,46,48,31,100,46,89,52,46,30,19,0,-1
16,100,0,78,5,54,41,32,93,39,100,48,91,24,89,0,-1
67,100,30,90,0,57,41,40,100,53,98,67,66,34,40,0,-1
19,100,4,77,0,51,46,36,100,47,96,49,87,23,77,0,-1
47,100,40,82,18,49,0,19,53,20,92,34,94,35,100,0,-1
72,100,38,84,13,63,0,40,40,28,88,31,100,22,84,0,-1
13,100,0,76,28,53,94,56,100,76,93,66,94,33,91,0,-1
30,100,16,84,0,51,28,26,80,33,100,65,79,34,68,0,-1
67,100,36,82,0,60,5,37,66,38,100,50,73,25,56,0,-1
53,100,23,77,0,57,74,66,100,79,70,85,44,42,16,0,-1
27,100,0,74,40,54,100,59,84,91,57,64,43,32,33,0,-1
69,100,31,73,39,55,89,62,100,84,63,57,31,28,0,0,-1
52,100,29,73,0,47,19,42,69,37,100,54,90,30,88,0,-1
80,100,60,76,26,52,0,28,46,11,97,29,100,24,100,0,-1
51,100,0,90,5,57,92,61,100,70,85,82,68,40,86,0,-1
73,100,43,70,0,42,25,41,100,45,90,64,63,32,54,0,-1
3,100,4,83,0,56,15,31,60,28,100,42,91,26,88,0,-1
70,100,46,70,12,38,0,25,52,29,100,41,96,38,90,0,-1
13,100,8,93,0,66,8,41,57,40,100,50,82,25,69,0,-1
45,100,1,67,0,24,69,24,100,48,73,98,80,53,90,0,-1
74,100,30,76,0,50,55,49,100,72,77,56,52,28,35,0,-1
47,100,19,81,0,58,19,39,61,38,100,42,82,23,62,0,-1
42,100,34,73,0,42,2,42,62,36,100,59,92,35,87,0,-1
10,100,24,93,0,61,0,37,69,35,100,57,80,34,70,0,-1
73,100,49,62,0,38,56,43,100,57,88,78,65,39,49,0,-1
15,100,8,70,0,39,19,20,78,21,100,43,76,30,72,0,-1
39,100,0,82,22,55,100,63,62,99,62,81,59,40,60,0,-1
89,100,56,85,0,62,44,50,100,54,82,77,52,38,20,0,-1
9,100,0,72,7,44,62,28,100,45,86,55,68,27,55,0,-1
54,100,28,76,5,51,0,28,66,27,100,49,82,25,69,0,-1
38,100,18,81,0,52,36,38,95,42,100,60,83,31,85,0,-1
48,100,39,64,0,31,89,31,100,59,77,85,71,42,63,0,-1
15,97,0,76,33,46,95,59,100,100,83,83,87,41,97,0,-1
0,100,17,94,8,64,24,37,70,41,100,57,87,28,100,0,-1
31,100,4,70,0,37,66,36,100,50,66,68,36,34,14,0,-1
100,100,50,76,0,36,76,35,99,62,89,96,80,45,72,0,-1
6,100,0,80,32,54,100,59,99,99,72,77,60,38,43,0,-1
68,100,50,79,15,51,0,47,54,38,100,49,91,35,87,0,-1
29,100,3,82,0,52,60,51,100,78,90,56,81,27,75,0,-1
8,100,0,81,9,52,81,54,100,75,86,64,87,32,90,0,-1
8,100,0,77,0,55,29,38,71,55,71,42,71,20,100,0,-1
19,100,3,83,0,60,8,37,92,33,81,44,70,21,100,0,-1
0,98,20,100,19,70,11,40,43,27,89,42,94,29,100,0,-1
65,100,20,85,0,52,59,42,100,64,79,62,38,32,7,0,-1
50,89,52,100,0,67,23,45,96,48,100,76,60,39,38,0,-1
42,100,22,76,0,52,26,34,82,41,100,47,74,24,57,0,-1
27,100,34,93,0,62,25,44,100,44,91,65,68,32,51,0,-1
18,97,35,100,0,76,0,53,64,54,100,53,75,27,66,0,-1
73,100,39,75,0,52,43,54,92,61,100,71,84,35,72,0,-1
100,100,24,77,0,56,96,57,100,86,79,70,37,35,4,0,-1
31,100,0,62,37,38,100,43,88,80,66,85,62,42,51,0,-1
17,100,3,75,0,43,60,46,100,62,94,69,92,34,92,0,-1
56,97,42,100,0,74,52,60,100,81,74,60,50,30,33,0,-1
49,100,5,87,15,59,92,53,100,84,69,57,35,28,0,0,-1
35,100,1,77,0,57,86,62,100,77,48,81,22,41,6,0,-1
9,100,10,91,0,61,0,31,55,24,90,45,88,29,100,0,-1
0,81,15,100,20,76,19,52,24,28,71,21,88,23,100,0,-1
9,100,19,75,0,35,46,35,100,34,74,67,77,27,83,0,-1
50,100,63,87,26,62,0,36,59,31,100,54,80,27,76,0,-1
42,100,7,72,0,41,54,38,100,44,73,73,56,36,39,0,-1
9,98,16,100,0,55,65,40,100,58,80,89,52,46,33,0,-1
