1.1466,0.58583,0.34299,0.021553,0.94754,0.60107,0.35342,0.02655,1.7882,1.0107,0.91044,0.40102,1.3755,0.81065,0.94126,0.23004,1.1046,1.215,0.40976,0.23098,1.1264,1.0111,0.7203,0.23761,1.3871,0.86071,0.52883,0.28115,1.4123,1.0441,0.53209,0.28261,1.4381,1.058,0.84298,0.13092,-1
1.1466,0.58583,0.10269,-0.1372,1.1688,0.60107,0.65346,-0.13184,0.97157,0.83574,0.67001,0.032233,1.3755,0.9857,0.4013,0.23004,1.6956,0.99667,0.40976,0.23098,1.7208,1.0111,0.42143,0.027868,1.3871,1.0361,0.82981,0.28115,1.7088,1.0441,0.53209,0.12508,1.7365,1.058,0.84298,0.28837,-1
0.99957,0.84804,0.34299,0.1803,1.0213,0.86324,0.65346,0.02655,1.0458,0.70452,0.12904,-0.1785,1.1549,0.81065,0.64128,0.23004,1.1785,0.99667,0.88829,0.23098,1.4979,0.61785,0.36166,0.027868,1.6816,0.99227,0.70942,0.22849,1.7088,1.0003,0.71168,0.2301,1.4381,0.8389,0.42371,0.025959,-1
1.3671,0.80434,0.40307,0.23322,1.6849,1.3876,0.71347,0.44892,1.7139,1.4044,0.97055,0.61176,1.3755,0.67936,0.2813,0.1244,1.4001,0.8657,0.82848,0.28351,1.4236,1.2733,1.1387,0.49979,1.3871,0.86071,0.58903,0.22849,1.1159,0.86901,0.83141,0.2301,1.4381,1.2333,0.84298,0.49829,-1
1.0731,0.49843,0.58329,0.021553,0.72632,0.16414,-0.18667,-0.607,-0.14197,-0.34525,-1.0731,-1.0741,0.9344,0.54807,0.041321,-0.086885,1.2524,0.56009,0.050856,-0.084225,0.97782,0.35566,-0.41541,-0.077004,1.0189,0.50988,0.10746,0.017871,1.3382,0.51885,0.11303,0.020058,1.065,0.70742,0.12422,0.025959,-1
0.63208,0.14881,0.042617,-0.08428,1.2425,0.73216,0.53344,0.34332,1.2685,0.74826,0.54979,0.34834,1.302,0.85441,0.64128,0.3885,1.3263,0.69107,0.34994,0.17844,0.75492,0.70525,0.36166,0.18518,1.1662,0.81686,0.89001,0.22849,0.67117,0.38755,0.11303,0.2301,0.39342,0.61976,0.36381,0.60326,-1
1.0731,0.62953,-0.077532,0.021553,0.80006,0.64477,0.17339,0.02655,0.8231,0.48582,0.18914,0.032233,1.0814,0.67936,0.041321,-0.086885,0.80918,0.3418,-0.18841,-0.24183,0.82922,0.18087,-0.17631,-0.44406,0.72439,0.50988,0.047268,-0.19275,0.74529,0.69393,0.053167,0.020058,0.76651,0.53211,0.064327,0.025959,-1
1.3671,1.0229,0.58329,0.23322,1.39,0.86324,0.59345,0.23773,1.417,1.2294,0.6099,0.24297,1.2285,0.89818,0.76127,0.1244,1.2524,0.90936,0.52939,0.33604,1.275,1.1422,0.30188,0.13274,1.3135,0.86071,0.64922,0.17584,1.3382,0.86901,0.35249,0.17759,1.3635,0.88272,0.90288,0.1834,-1
-0.17639,-0.37561,-1.279,-1.0897,-0.15856,0.033054,-0.84677,-0.92377,0.67463,0.61704,-0.1114,-0.33655,0.78737,0.63559,-0.07867,-0.19253,1.4001,1.215,0.70884,0.44111,1.7208,1.2296,0.7203,0.44736,1.0926,0.86071,0.52883,-0.08744,1.4123,1.0441,0.83141,0.28261,1.4381,1.2772,1.382,0.49829,-1
0.63208,0.36732,0.10269,-0.1372,0.65258,0.3826,-0.12666,-0.34302,0.67463,0.39834,0.12904,-0.33655,0.78737,0.63559,-0.07867,-0.35099,0.80918,0.47277,-0.068778,-0.34689,0.82922,0.48675,0.18233,-0.18188,1.0926,0.68529,0.52883,-0.08744,1.1159,0.69393,0.53209,-0.084964,0.84112,0.53211,0.064327,-0.079004,-1
0.92607,0.58583,0.10269,-0.1372,1.1688,0.81954,0.65346,0.23773,1.1943,0.83574,0.67001,0.40102,0.78737,0.63559,0.16131,-0.19253,1.1046,0.64741,0.40976,0.020842,1.1264,0.83634,0.42143,0.23761,0.79803,0.50988,0.047268,-0.24541,0.8194,0.34378,-0.18629,-0.45254,0.84112,0.53211,0.064327,-0.079004,-1
