0,3,1,170.03,1.7468,8077.6,-1
0,3,1,209.06,2.2904,12901,-1
0,2,0,137.74,1.5253,3801.7,-1
0,3,1,193.94,2.2008,11752,-1
0,3,1,170.66,1.7686,7245.3,-1
0,4,2,211.36,2.2023,15845,-1
0,4,2,188.72,1.9744,10853,-1
0,3,1,175,1.9731,9505,-1
0,4,2,183.29,2.0051,10692,-1
0,4,2,192.54,2.0768,11454,-1
0,4,2,163.97,1.7446,7053.1,-1
0,3,1,200.73,2.1731,12568,-1
0,3,1,193.01,1.9107,11055,-1
0,3,1,176.38,2.0381,9591,-1
0,3,1,165.08,1.6434,8263.7,-1
0,4,2,184.03,1.7641,9560.2,-1
0,2,0,181.97,1.9861,8527.4,-1
0,4,2,197.96,2.0571,12499,-1
0,3,1,187.36,2.0763,11248,-1
0,2,0,172.43,1.9504,8179.3,-1
0,3,1,184.24,1.8526,9926.7,-1
0,3,1,189.5,1.9019,10334,-1
0,3,1,178.22,1.9409,9466.1,-1
0,2,0,155.89,1.752,6437.9,-1
0,4,2,202.67,2.0051,11250,-1
0,3,1,203.09,2.2217,13439,-1
0,3,1,165.5,1.8872,8692.2,-1
0,3,1,178.87,1.8486,8202.7,-1
0,3,1,192.85,2.0402,11367,-1
0,3,1,172.38,1.9117,8420.2,-1
0,3,1,174.87,1.8766,8755.6,-1
0,2,0,183.14,2.0343,9036.1,-1
0,2,0,192.63,1.8794,11076,-1
0,4,2,175.48,1.8271,9665.2,-1
0,3,1,192.21,1.9402,11320,-1
0,3,1,170.36,1.9751,9086.7,-1
0,3,1,175.7,1.8747,7955.1,-1
0,3,1,176.45,1.8164,9791.8,-1
0,4,2,179.7,1.8699,9534.5,-1
0,4,2,187.35,2.0061,11269,-1
0,3,1,158.08,1.7531,6033.6,-1
0,2,0,157.56,1.6091,5877.7,-1
0,4,2,152.76,1.7251,6333.4,-1
0,2,0,152.64,1.7578,6438.9,-1
0,3,1,183.15,1.9931,9901.1,-1
0,4,2,203.14,2.0273,13243,-1
0,4,2,183.31,1.9325,9301.7,-1
0,4,2,163.45,1.716,7601,-1
0,3,1,156.02,1.9413,8434.7,-1
0,2,0,165.46,1.6086,7739.4,-1
0,3,1,203.46,2.2461,12200,-1
0,3,1,202.79,2.0696,12568,-1
