202,41,9,0,0,0.94445,0.7722,1.1111,1.0256,123.04,111.89,139.78,117.44,-33.444,50.222,-16.778,139.78,0.19935,-2.2999,-1
83,28,9,0,0,0.38889,0.13608,0.88889,0.45542,112.96,99.444,131.11,108.33,-40.556,54.444,-13.889,131.11,0.24151,-2.3879,-1
79,62,9,0,0,0.55556,0.38518,0.88889,0.6074,110.19,100.67,127.11,102.78,-28.556,50.778,-22.222,127.11,0.20801,-2.1782,-1
209,11,9,0,0,0.83333,0.25556,2.1667,3.8556,141.56,135.11,150.11,139.44,-19.333,25.667,-6.3333,150.11,0.099836,-2.4016,-1
9,94,9,0,0,0.61111,0.55185,1,0.66666,113.19,106.89,127.56,105.11,-18.889,43.111,-24.222,127.56,0.17679,-2.0153,-1
96,13,9,0,0,0.83333,0.47778,0.55556,0.20741,131.78,122.11,144.78,128.44,-29,39,-10,144.78,0.15657,-2.3863,-1
194,72,9,0,0,1,0.4,1.1667,1.1444,93.444,79.222,117.11,84,-42.667,71,-28.333,117.11,0.32342,-2.2258,-1
48,81,9,0,0,0.61111,0.24074,0.88889,0.42963,112.93,105.67,128.89,104.22,-21.778,47.889,-26.111,128.89,0.19308,-2.0335,-1
98,41,9,0,0,1.7222,0.77407,1.1111,0.87407,137.15,130.67,147.22,133.56,-19.444,30.222,-10.778,147.22,0.11242,-2.2685,-1
168,13,9,0.11111,0,1.3333,0.44444,1.3333,0.4,130.41,119.67,145.44,126.11,-32.222,45.111,-12.889,145.44,0.17719,-2.3552,-1
188,42,9,0,0,0.77778,0.54433,1.6667,1.2649,108.93,95.667,126.22,104.89,-39.778,51.889,-12.111,126.22,0.24193,-2.4104,-1
95,71,9,0,0,1.0556,1.0852,2.2222,3.763,105.67,96.667,122.44,97.889,-27,50.333,-23.333,122.44,0.21226,-2.1432,-1
14,28,9,0,0,0.55555,0.074075,1.2222,0.42963,110.48,97.889,131.11,102.44,-37.778,61.889,-24.111,131.11,0.2533,-2.2389,-1
116,35,9,0,0,0.83333,0.78173,0.88889,0.54433,125.19,113.78,141.33,120.44,-34.222,48.444,-14.222,141.33,0.19485,-2.3466,-1
181,15,9,0,0,0.83334,0.21111,1.4444,1.2296,140.3,133.89,149.56,137.44,-19.222,27.778,-8.5556,149.56,0.10464,-2.3306,-1
73,19,9,0,0,0.94444,0.38968,0.94444,0.68042,127.52,116.56,143.11,122.89,-32.889,46.778,-13.889,143.11,0.18554,-2.3442,-1
253,75,9,0,0,0.66667,0.26667,0.88889,0.38519,88.556,72,115.89,77.778,-49.667,82,-32.333,115.89,0.37868,-2.232,-1
63,13,9,0,0,1.1667,1.0111,0.94444,0.68519,141.82,137.11,148.89,139.44,-14.111,21.222,-7.1111,148.89,0.079806,-2.2768,-1
93,46,9,0,0,2.1111,1.6296,1.7778,1.8074,126.04,116,141,121.11,-30.111,44.889,-14.778,141,0.17719,-2.3044,-1
253,32,9,0,0,0.5,0.58689,1.3333,0.55777,116.78,103.89,133.33,113.11,-38.667,49.667,-11,133.33,0.22075,-2.4212,-1
104,68,9,0,0,1,0.57778,0.88889,0.82963,105.78,95.111,124.89,97.333,-32,57.333,-25.333,124.89,0.23914,-2.17,-1
60,52,9,0,0,0.72222,0.5963,0.77778,0.74074,111.63,101,129.22,104.67,-31.889,52.778,-20.889,129.22,0.21838,-2.2297,-1
248,53,9,0,0,0.72223,0.28519,0.83333,0.70001,134.78,128.22,145.78,130.33,-19.667,33,-13.333,145.78,0.12112,-2.2175,-1
119,85,9,0,0,0.5,0.3,0.88889,0.60741,101.04,88.778,122.56,91.778,-36.778,64.556,-27.778,122.56,0.27547,-2.1863,-1
232,31,9,0,0,0.55556,0.34427,0.77778,0.34427,114.96,101.89,132.56,110.44,-39.222,52.778,-13.556,132.56,0.23132,-2.3849,-1
22,57,9,0,0,0.88889,0.74074,0.66666,0.48889,126.11,115.78,140.44,122.11,-31,43,-12,140.44,0.17561,-2.3625,-1
172,60,9,0,0,0.83333,0.38889,1.0556,0.32963,123.67,114,138.33,118.67,-29,44,-15,138.33,0.17584,-2.2934,-1
147,51,9,0.11111,0,1.1667,1.1,1.5,1.9444,126.33,117,140.22,121.78,-28,41.667,-13.667,140.22,0.16555,-2.3067,-1
18,13,9,0,0,0.88889,0.20741,1.1111,0.16296,140.26,134.33,149.11,137.33,-17.778,26.556,-8.7778,149.11,0.09906,-2.2924,-1
186,46,9,0,0,0.66666,0.4,1.0556,0.86295,135.52,129.44,145.56,131.56,-18.222,30.111,-11.889,145.56,0.11065,-2.2326,-1
