152,83,9,0,0,4.4444,1.3278,0.94444,0.68041,26.519,23.333,33.222,23,-9.5556,20.111,-10.556,33.222,0.30741,-2.0632,-1
243,120,9,0,0,4.4444,4.3598,1.5556,1.8338,47.852,44.778,56.333,42.444,-9.2222,25.444,-16.222,56.333,0.24532,-1.9107,-1
146,97,9,0,0,10.111,4.5979,0.61111,0.57413,47.963,46,54.333,43.556,-5.8889,19.111,-13.222,54.333,0.19712,-1.8407,-1
107,146,9,0,0,1.8889,1.0074,2.1111,1.3185,21.37,16.778,29.667,17.667,-13.778,24.889,-11.111,29.667,0.43279,-2.165,-1
142,140,9,0,0,4.2222,1.2939,1.5,0.72265,26.444,23.444,32.333,23.556,-9,17.667,-8.6667,32.333,0.2851,-2.1005,-1
56,107,9,0,0,1.1111,0.20741,4.7222,20.196,49.815,46.222,58.333,44.889,-10.778,25.556,-14.778,58.333,0.23045,-1.9914,-1
41,103,9,0,0,2.4444,3.0963,1.7778,1.4963,61.259,56,73.444,54.333,-15.778,36.556,-20.778,73.444,0.25961,-2.0029,-1
112,90,9,0,0,7.3889,6.9456,1.2778,0.87981,65.185,57.667,79.778,58.111,-22.556,43.778,-21.222,79.778,0.27835,-2.1088,-1
57,42,9,0,0,2.3333,0.86923,1,0.69921,37.444,32.778,47.778,31.778,-14,31,-17,47.778,0.33466,-2.0296,-1
132,84,9,0,0,3,1.2293,0.88889,0.45542,8.8889,7.3333,11.778,7.5556,-4.6667,8.6667,-4,11.778,0.38048,-2.1369,-1
147,87,9,0,0,6.8333,6.619,1.5556,1.6953,43.333,37.889,54.889,37.222,-16.333,34.667,-18.333,54.889,0.31971,-2.0504,-1
129,157,9,0,0,2.4444,3.5407,2.2222,1.7185,23.148,18.222,32,19.222,-14.778,26.556,-11.778,32,0.43024,-2.1694,-1
108,128,9,0,0,7.0556,4.3687,1.6667,1.0541,53.259,46.333,67.111,46.333,-20.778,41.556,-20.778,67.111,0.31293,-2.0919,-1
197,121,9,0,0,21.667,17.363,0.94444,0.90472,41.037,37.444,49.444,36.222,-10.778,25.222,-14.444,49.444,0.28058,-1.9955,-1
